basin,site,ID,sample_id,country,river,basin_name,basin_id,latitude,longitude,year,month,abundance,taxon_richness,biological_richness,ecological_richness,taxonomic_hill1,biological_hill1,ecological_hill1,eqr_site
DE05,107000127,107000127_2002,107000127_17.04.2002,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2002,4,2.209356159,9,0.164085952,0.319261725,0.111837662,0.023292359,0.028312573,0.333333333
DE05,107000127,107000127_2003,107000127_25.04.2003,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2003,4,1.994185346,8,0.182505814,0.19200544,0.084546996,0.015802601,0.015513642,0.180555556
DE05,107000127,107000127_2004,107000127_21.04.2004,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2004,4,2.938501024,19,0.504061361,0.351986314,0.254233577,0.079205219,0.084400505,0.388888889
DE05,107000127,107000127_2005,107000127_26.04.2005,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2005,4,3.348535059,20,0.610563018,0.421024824,0.316080246,0.1227349,0.133847741,0.388888889
DE05,107000127,107000127_2006,107000127_17.04.2006,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2006,4,3.025550896,16,0.337225389,0.378255453,0.243570668,0.068284459,0.070597277,0.541666667
DE05,107000127,107000127_2007,107000127_20.03.2007,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2007,3,2.649591654,13,0.296364352,0.377234142,0.181962515,0.049202129,0.056052573,0.333333333
DE05,107000127,107000127_2008,107000127_16.04.2008,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2008,4,3.486406539,25,0.544175691,0.458333458,0.381590187,0.162137256,0.200395192,1
DE05,107000127,107000127_2009,107000127_16.04.2009,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2009,4,3.081187652,14,0.294131893,0.337481498,0.233714011,0.075105612,0.080922581,0.666666667
DE05,107000127,107000127_2010,107000127_08.04.2010,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2010,4,3.296411018,19,0.545392159,0.450243674,0.312755092,0.113155656,0.142079183,0.791666667
DE05,107000127,107000127_2011,107000127_07.04.2011,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2011,4,3.735744723,26,0.437249433,0.593166295,0.419326806,0.18528296,0.244335545,0.833333333
DE05,107000127,107000127_2012,107000127_22.03.2012,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2012,3,3.508051689,20,0.587343881,0.510708582,0.341587615,0.137045546,0.156998215,0.625
DE05,107000127,107000127_2013,107000127_07.03.2013,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2013,3,2.933083239,18,0.369718104,0.412486136,0.262552255,0.089683901,0.106387504,0.666666667
DE05,107000127,107000127_2014,107000127_12.02.2014,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2014,2,2.36007954,18,0.406301835,0.400818374,0.190875055,0.061243988,0.074880958,0.75
DE05,107000127,107000127_2015,107000127_15.04.2015,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2015,4,3.146071547,15,0.369481681,0.374546905,0.241198441,0.073094965,0.089031445,0.583333333
DE05,107000127,107000127_2016,107000127_11.02.2016,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2016,2,2.598111516,11,0.215209991,0.300302348,0.161791713,0.035890725,0.044429827,0.708333333
DE05,107000127,107000127_2018,107000127_10.04.2018,denmark,RIND è,Skjern,611,56.09050937,8.955546253,2018,4,3.132467904,16,0.239597825,0.343616615,0.248794536,0.071574656,0.09105664,0.791666667
DE05,107000128,107000128_1999,107000128_17.04.1999,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,1999,4,2.265048675,8,0.273185841,0.218757691,0.104466489,0.019270483,0.023156599,0.300925926
DE05,107000128,107000128_2000,107000128_22.04.2000,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2000,4,2.450428033,8,0.286304084,0.138542618,0.122329336,0.024459096,0.028616506,0.324074074
DE05,107000128,107000128_2001,107000128_26.04.2001,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2001,4,2.915991247,11,0.31980866,0.248041225,0.185090852,0.043863892,0.054576875,0.388888889
DE05,107000128,107000128_2002,107000128_18.04.2002,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2002,4,3.203974034,12,0.304320371,0.284669284,0.223516313,0.055732626,0.075544732,0.324074074
DE05,107000128,107000128_2003,107000128_27.04.2003,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2003,4,2.186048653,12,0.292998662,0.260825819,0.136193004,0.035591881,0.042225038,0.388888889
DE05,107000128,107000128_2004,107000128_18.04.2004,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2004,4,2.875675483,11,0.292998662,0.283216813,0.184878578,0.044075749,0.053888937,0.388888889
DE05,107000128,107000128_2005,107000128_26.04.2005,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2005,4,2.846938609,16,0.394118161,0.3887722,0.221740568,0.059012501,0.072393202,0.453703704
DE05,107000128,107000128_2006,107000128_24.04.2006,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2006,4,2.921374036,16,0.309911669,0.448320063,0.227536444,0.063135685,0.067999103,0.583333333
DE05,107000128,107000128_2007,107000128_25.03.2007,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2007,3,2.867162677,12,0.309911669,0.297653616,0.183287192,0.042979597,0.051232499,0.416666667
DE05,107000128,107000128_2008,107000128_07.04.2008,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2008,4,2.909569983,17,0.31980866,0.46340486,0.238526898,0.070952149,0.099074129,0.388888889
DE05,107000128,107000128_2009,107000128_21.04.2009,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2009,4,2.297212272,12,0.281717444,0.286850117,0.151533921,0.039806113,0.047659341,0.361111111
DE05,107000128,107000128_2010,107000128_28.04.2010,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2010,4,3.163587058,12,0.292998662,0.283216813,0.217135972,0.05633809,0.069230433,0.388888889
DE05,107000128,107000128_2011,107000128_15.03.2011,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2011,3,2.700210275,9,0.292998662,0.236139701,0.151429139,0.031963921,0.038463259,0.388888889
DE05,107000128,107000128_2012,107000128_16.03.2012,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2012,3,3.06010327,11,0.292998662,0.272302237,0.200574509,0.048874566,0.055015385,0.361111111
DE05,107000128,107000128_2013,107000128_13.03.2013,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2013,3,2.567283196,12,0.273659514,0.255239594,0.164533408,0.035154477,0.041916726,0.388888889
DE05,107000128,107000128_2014,107000128_19.02.2014,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2014,2,3.004150491,14,0.301460159,0.310852622,0.226051538,0.056389553,0.082793096,0.388888889
DE05,107000128,107000128_2015,107000128_02.03.2015,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2015,3,3.166020738,13,0.365110047,0.248041225,0.232945504,0.063803317,0.077272822,0.388888889
DE05,107000128,107000128_2016,107000128_07.04.2016,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2016,4,3.314048969,18,0.321905055,0.589172871,0.291851466,0.085337214,0.121983152,0.791666667
DE05,107000128,107000128_2018,107000128_30.04.2018,denmark,FISKB?K,Skjern,611,56.03882526,8.616708751,2018,4,2.520138442,12,0.333226765,0.339297198,0.163056538,0.035779512,0.051675343,0.518518519
DE05,107000129,107000129_1999,107000129_16.04.1999,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,1999,4,4.524978657,44,0.663097012,0.536329378,0.695121116,0.479355444,0.567683241,0.875
DE05,107000129,107000129_2000,107000129_22.04.2000,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2000,4,3.951414024,36,0.628360943,0.416347746,0.527828344,0.285074204,0.344121851,1
DE05,107000129,107000129_2001,107000129_25.04.2001,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2001,4,4.030064331,34,0.625816831,0.517552639,0.514890847,0.274099145,0.32512989,1.083333333
DE05,107000129,107000129_2002,107000129_17.04.2002,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2002,4,4.07871582,32,0.497873663,0.574484074,0.500404893,0.251371263,0.319249386,1.041666667
DE05,107000129,107000129_2003,107000129_15.04.2003,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2003,4,3.918034838,32,0.647740183,0.528757231,0.452749686,0.204710292,0.254200179,1
DE05,107000129,107000129_2004,107000129_20.04.2004,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2004,4,4.06643325,34,0.650972728,0.606843657,0.493839695,0.246201911,0.300677587,0.916666667
DE05,107000129,107000129_2005,107000129_26.04.2005,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2005,4,3.933958429,35,0.809132658,0.482099653,0.487650164,0.244694321,0.276445521,1
DE05,107000129,107000129_2006,107000129_26.04.2006,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2006,4,4.262690953,36,0.702718912,0.477975888,0.560025946,0.317337815,0.347805503,1.041666667
DE05,107000129,107000129_2007,107000129_12.04.2007,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2007,4,3.145328238,36,0.679054394,0.54330287,0.407762636,0.198679279,0.236323433,0.916666667
DE05,107000129,107000129_2008,107000129_20.04.2008,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2008,4,4.207030949,26,0.614238821,0.408350204,0.469637393,0.214372346,0.249586687,1
DE05,107000129,107000129_2009,107000129_16.04.2009,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2009,4,4.123497711,23,0.457850143,0.407427928,0.423352563,0.173984577,0.19916185,1.083333333
DE05,107000129,107000129_2010,107000129_28.04.2010,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2010,4,3.828596743,20,0.656528473,0.367586958,0.367183358,0.140742537,0.154618205,1.041666667
DE05,107000129,107000129_2011,107000129_15.03.2011,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2011,3,4.170075579,25,0.584039955,0.492012162,0.4497772,0.188940461,0.212559275,0.875
DE05,107000129,107000129_2012,107000129_26.03.2012,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2012,3,4.152578165,23,0.503525736,0.445219466,0.431658363,0.181814538,0.202162994,1
DE05,107000129,107000129_2013,107000129_06.03.2013,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2013,3,2.678350141,24,0.450298941,0.352707677,0.276044709,0.103720669,0.114376505,1.166666667
DE05,107000129,107000129_2014,107000129_07.04.2014,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2014,4,4.140577602,34,0.71167561,0.560455796,0.537184525,0.298157561,0.338273217,1
DE05,107000129,107000129_2015,107000129_15.04.2015,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2015,4,4.533915076,28,0.532274621,0.384797366,0.538495944,0.281075699,0.323548086,0.958333333
DE05,107000129,107000129_2016,107000129_11.04.2016,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2016,4,4.687575103,33,0.529838966,0.366262232,0.594491658,0.325524231,0.387497578,1.166666667
DE05,107000129,107000129_2018,107000129_30.04.2018,denmark,VORGOD è,Skjern,611,56.05696878,8.691485926,2018,4,3.029135218,33,0.545711058,0.38186928,0.417701507,0.22623534,0.256274667,0.958333333
DE08,107000138,107000138_1998,107000138_28.04.1998,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,1998,4,2.822972162,21,0.516859264,0.598879425,0.245194191,0.084550043,0.111761557,0.444444444
DE08,107000138,107000138_1999,107000138_13.04.1999,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,1999,4,2.990467097,16,0.448511652,0.380716065,0.237886126,0.07717408,0.099539328,0.550925926
DE08,107000138,107000138_2000,107000138_30.03.2000,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2000,3,3.167629906,16,0.329999616,0.508392197,0.251324692,0.080628304,0.103264746,0.833333333
DE08,107000138,107000138_2001,107000138_29.03.2001,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2001,3,2.990091068,20,0.453500765,0.586186927,0.25157298,0.083058937,0.113672186,0.791666667
DE08,107000138,107000138_2002,107000138_11.04.2002,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2002,4,2.818382578,15,0.379516013,0.493152315,0.207378307,0.059082492,0.069376165,0.708333333
DE08,107000138,107000138_2003,107000138_25.03.2003,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2003,3,2.697150551,20,0.50669429,0.626752233,0.243563529,0.093475096,0.121492678,0.791666667
DE08,107000138,107000138_2004,107000138_24.03.2004,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2004,3,3.26834749,27,0.797980114,0.726482692,0.346916423,0.158125131,0.207016073,0.791666667
DE08,107000138,107000138_2005,107000138_31.03.2005,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2005,3,2.890830561,26,0.536272317,0.614023194,0.259431316,0.090750877,0.131612944,0.833333333
DE08,107000138,107000138_2006,107000138_20.04.2006,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2006,4,3.483336578,26,0.669847304,0.671664731,0.372954213,0.172323886,0.221505779,0.75
DE08,107000138,107000138_2007,107000138_23.04.2007,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2007,4,2.536462459,14,0.426975238,0.47575101,0.159864348,0.038839669,0.050996989,0.791666667
DE08,107000138,107000138_2008,107000138_16.04.2008,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2008,4,2.117476602,18,0.412096277,0.504547795,0.15042505,0.049531173,0.060866167,0.75
DE08,107000138,107000138_2009,107000138_15.04.2009,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2009,4,2.851504261,20,0.421204306,0.59103141,0.226908687,0.073066231,0.091800038,0.875
DE08,107000138,107000138_2010,107000138_21.04.2010,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2010,4,3.703912366,22,0.674360415,0.61724953,0.363068526,0.158933752,0.21998717,0.708333333
DE08,107000138,107000138_2012,107000138_07.03.2012,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2012,3,3.023972963,18,0.368249482,0.478621599,0.262100824,0.082889529,0.107369831,0.833333333
DE08,107000138,107000138_2013,107000138_12.04.2013,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2013,4,3.227015528,21,0.416675674,0.600268127,0.291407581,0.107837705,0.140726294,0.833333333
DE08,107000138,107000138_2014,107000138_04.03.2014,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2014,3,2.486553045,17,0.421204306,0.517597748,0.185066397,0.05457752,0.066559613,0.875
DE08,107000138,107000138_2015,107000138_03.03.2015,denmark,FRISVAD M?LLEB?K,Varde,724,55.6549044,8.53380494,2015,3,3.049424343,19,0.461778321,0.516113836,0.256152092,0.08849065,0.118254913,0.833333333
DE08,107000139,107000139_1998,107000139_22.04.1998,denmark,HOLME è,Varde,724,55.60476938,9.013983508,1998,4,2.758774217,23,0.636467155,0.645154522,0.229435459,0.080675269,0.092705254,0.75
DE08,107000139,107000139_1999,107000139_20.04.1999,denmark,HOLME è,Varde,724,55.60476938,9.013983508,1999,4,2.972619561,26,0.636467155,0.6718341,0.28139169,0.111643807,0.134307926,0.680555556
DE08,107000139,107000139_2000,107000139_06.04.2000,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2000,4,2.480554918,26,0.590299777,0.632472324,0.18742875,0.056352794,0.062636219,0.875
DE08,107000139,107000139_2001,107000139_27.03.2001,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2001,3,2.791324588,20,0.540382427,0.572133729,0.222422798,0.06570839,0.080671355,0.916666667
DE08,107000139,107000139_2002,107000139_04.04.2002,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2002,4,2.777956621,26,0.626067439,0.614889314,0.291199745,0.117160313,0.148543003,0.648148148
DE08,107000139,107000139_2003,107000139_02.04.2003,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2003,4,3.159275091,24,0.594068966,0.604103264,0.309331025,0.12577594,0.155219285,0.75
DE08,107000139,107000139_2004,107000139_18.03.2004,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2004,3,2.970502224,33,0.678903626,0.667409685,0.324732767,0.144078352,0.161684461,1
DE08,107000139,107000139_2005,107000139_08.04.2005,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2005,4,3.344629552,29,0.675973886,0.74871705,0.388683995,0.189874853,0.274253529,0.615740741
DE08,107000139,107000139_2006,107000139_05.04.2006,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2006,4,3.699219687,32,0.703324724,0.683542741,0.444699847,0.225124506,0.308300577,1.041666667
DE08,107000139,107000139_2007,107000139_25.04.2007,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2007,4,2.039398754,18,0.544964528,0.595664183,0.14571671,0.050046419,0.063108629,0.708333333
DE08,107000139,107000139_2008,107000139_22.04.2008,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2008,4,4.053944147,30,0.688159605,0.651752279,0.503515974,0.283717873,0.364323764,1.041666667
DE08,107000139,107000139_2009,107000139_21.04.2009,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2009,4,3.208718562,24,0.542334939,0.643399307,0.3228737,0.127029663,0.170305463,0.916666667
DE08,107000139,107000139_2010,107000139_21.04.2010,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2010,4,3.371424396,27,0.600076361,0.654006134,0.351131194,0.153344087,0.193423288,0.791666667
DE08,107000139,107000139_2012,107000139_12.04.2012,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2012,4,3.744962547,22,0.599766115,0.662987838,0.369639282,0.160996588,0.207488561,0.916666667
DE08,107000139,107000139_2013,107000139_03.04.2013,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2013,4,4.250377712,28,0.501792527,0.654279746,0.487728283,0.256151051,0.359421817,0.916666667
DE08,107000139,107000139_2014,107000139_11.03.2014,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2014,3,3.326451709,18,0.429697606,0.534570656,0.288543689,0.097395975,0.131584723,0.958333333
DE08,107000139,107000139_2015,107000139_15.04.2015,denmark,HOLME è,Varde,724,55.60476938,9.013983508,2015,4,3.532310488,20,0.432095156,0.615179841,0.322850867,0.120669228,0.162615296,0.916666667
DE08,107000140,107000140_1998,107000140_28.04.1998,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,1998,4,1.739954658,12,0.660796154,0.29224842,0.077325646,0.022760334,0.026290547,0.194444444
DE08,107000140,107000140_1999,107000140_28.04.1999,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,1999,4,1.825260096,12,0.470186446,0.371267903,0.080568367,0.020808759,0.025996889,0.032407407
DE08,107000140,107000140_2000,107000140_04.04.2000,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2000,4,1.862448656,8,0.329928241,0.275083031,0.06158281,0.011276611,0.01502877,0.277777778
DE08,107000140,107000140_2001,107000140_28.03.2001,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2001,3,2.412955922,13,0.347660058,0.316225762,0.147819209,0.038187655,0.048809042,0.333333333
DE08,107000140,107000140_2002,107000140_09.04.2002,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2002,4,2.893321031,18,0.696369061,0.41414968,0.237777557,0.080138126,0.106840101,0.222222222
DE08,107000140,107000140_2003,107000140_27.03.2003,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2003,3,1.944004049,19,0.63559522,0.399758915,0.117283528,0.034717257,0.04097512,0.222222222
DE08,107000140,107000140_2004,107000140_24.03.2004,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2004,3,1.885548508,7,0.327839901,0.214821683,0.065715795,0.013387689,0.017241308,0.25462963
DE08,107000140,107000140_2005,107000140_06.04.2005,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2005,4,2.130767322,13,0.4013872,0.34684526,0.112020386,0.027459638,0.035055299,0.361111111
DE08,107000140,107000140_2006,107000140_18.04.2006,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2006,4,2.355124336,20,0.542315971,0.471778352,0.183986205,0.05516726,0.064029836,0.277777778
DE08,107000140,107000140_2007,107000140_23.04.2007,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2007,4,3.088944448,15,0.495452818,0.525113853,0.242433338,0.080347499,0.110281016,0.055555556
DE08,107000140,107000140_2008,107000140_16.04.2008,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2008,4,1.956812927,11,0.446024308,0.240825139,0.093184555,0.021038051,0.025117938,0.300925926
DE08,107000140,107000140_2009,107000140_25.03.2009,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2009,3,2.04191288,7,0.295543443,0.238222568,0.077220071,0.014889408,0.019248911,0.231481481
DE08,107000140,107000140_2010,107000140_21.04.2010,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2010,4,2.473454544,14,0.543940983,0.371021035,0.169940718,0.049478467,0.06228104,0.25462963
DE08,107000140,107000140_2012,107000140_07.03.2012,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2012,3,2.041866474,8,0.213866719,0.296198055,0.087796966,0.016292861,0.019603723,0.300925926
DE08,107000140,107000140_2013,107000140_13.03.2013,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2013,3,1.878005082,7,0.243058771,0.265601796,0.066400701,0.012847239,0.016543303,0.231481481
DE08,107000140,107000140_2014,107000140_03.03.2014,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2014,3,1.931739091,7,0.378727459,0.202601218,0.075748494,0.016441378,0.02006743,0.166666667
DE08,107000140,107000140_2015,107000140_23.03.2015,denmark,TROESMOSE B?K,Varde,724,55.61884985,8.624166748,2015,3,2.404466167,11,0.418574781,0.381659137,0.137176732,0.036062005,0.046612036,0.388888889
DE08,107000141,107000141_1998,107000141_21.04.1998,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,1998,4,3.051991776,18,0.581759581,0.543756303,0.254710508,0.088336426,0.113455071,0.583333333
DE08,107000141,107000141_1999,107000141_21.04.1999,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,1999,4,2.901973868,14,0.580495551,0.411279867,0.211046303,0.070463429,0.082608164,0.277777778
DE08,107000141,107000141_2000,107000141_03.04.2000,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2000,4,2.3013707,17,0.483259166,0.636590838,0.160456544,0.051544262,0.060480553,0.625
DE08,107000141,107000141_2001,107000141_09.04.2001,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2001,4,2.362235044,13,0.411415465,0.380191434,0.145614083,0.038929677,0.046417394,0.444444444
DE08,107000141,107000141_2002,107000141_11.04.2002,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2002,4,3.066661621,18,0.465731437,0.589758923,0.251825394,0.08759045,0.108101635,0.666666667
DE08,107000141,107000141_2003,107000141_07.04.2003,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2003,4,2.29339671,13,0.424927926,0.552477134,0.145515018,0.042031859,0.051363861,0.472222222
DE08,107000141,107000141_2004,107000141_24.03.2004,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2004,3,3.834505894,30,0.701275235,0.63872031,0.439331389,0.22804484,0.290346049,0.625
DE08,107000141,107000141_2005,107000141_05.04.2005,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2005,4,3.054331529,25,0.503307535,0.592550179,0.287270207,0.110094103,0.129475016,0.708333333
DE08,107000141,107000141_2006,107000141_07.04.2006,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2006,4,2.588187354,15,0.434824868,0.524295894,0.181875408,0.054507807,0.067747664,0.444444444
DE08,107000141,107000141_2007,107000141_23.04.2007,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2007,4,3.459188084,15,0.463836808,0.603024327,0.278831337,0.100395605,0.131669793,0.550925926
DE08,107000141,107000141_2008,107000141_16.04.2008,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2008,4,2.877014453,17,0.532217801,0.563961543,0.231204219,0.074921402,0.097472528,0.444444444
DE08,107000141,107000141_2009,107000141_24.03.2009,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2009,3,3.086418295,15,0.406628965,0.471688698,0.237524754,0.073114088,0.093361664,0.75
DE08,107000141,107000141_2010,107000141_16.04.2010,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2010,4,3.323179513,16,0.458234008,0.587468295,0.268202976,0.095674384,0.121875104,0.486111111
DE08,107000141,107000141_2012,107000141_07.03.2012,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2012,3,3.269242369,19,0.54212226,0.516851554,0.283871935,0.109918361,0.140436189,0.666666667
DE08,107000141,107000141_2013,107000141_22.04.2013,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2013,4,2.987139857,20,0.493562367,0.630860594,0.263098133,0.096748782,0.124743563,0.916666667
DE08,107000141,107000141_2014,107000141_26.03.2014,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2014,3,3.522114515,23,0.559605751,0.543416256,0.364188562,0.160442441,0.214333045,0.75
DE08,107000141,107000141_2015,107000141_03.03.2015,denmark,MARIEB?K,Varde,724,55.62791951,8.414073955,2015,3,3.418311835,23,0.731317967,0.585925129,0.331802397,0.138666624,0.179116138,0.875
DE08,107000142,107000142_1998,107000142_06.05.1998,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,1998,5,3.059770123,23,0.508544573,0.572298369,0.266374831,0.095854396,0.117847281,0.708333333
DE08,107000142,107000142_1999,107000142_20.04.1999,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,1999,4,3.382798461,19,0.592460381,0.541231508,0.290330527,0.110281459,0.139903318,0.486111111
DE08,107000142,107000142_2000,107000142_10.04.2000,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,2000,4,2.425907243,14,0.475398101,0.365706185,0.147535457,0.036726901,0.045463152,0.416666667
DE08,107000142,107000142_2001,107000142_26.03.2001,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,2001,3,2.97567132,29,0.630219915,0.613113727,0.290028585,0.113245695,0.143105176,0.833333333
DE08,107000142,107000142_2002,107000142_08.04.2002,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,2002,4,2.850093708,25,0.655250294,0.571595948,0.247644358,0.090932208,0.110482885,0.550925926
DE08,107000142,107000142_2003,107000142_24.03.2003,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,2003,3,2.817933251,33,0.679319263,0.668417178,0.28938167,0.115637588,0.140348973,1.041666667
DE08,107000142,107000142_2004,107000142_26.03.2004,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,2004,3,2.558449634,28,0.694797718,0.600955004,0.250762057,0.103882884,0.124751735,0.527777778
DE08,107000142,107000142_2005,107000142_08.04.2005,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,2005,4,2.564339726,30,0.587162087,0.619262645,0.24292865,0.09020775,0.122189192,0.472222222
DE08,107000142,107000142_2006,107000142_05.04.2006,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,2006,4,2.782912123,27,0.554801824,0.618883803,0.261065082,0.099105097,0.123057013,0.416666667
DE08,107000142,107000142_2007,107000142_24.04.2007,denmark,ANSAGER è,Varde,724,55.66223922,8.882722526,2007,4,4.095390869,24,0.548279551,0.511337234,0.432299396,0.20692215,0.268914625,0.708333333
