basin,year,biotrait,subtractive,additive
DE09,2007,tachaqua_larva,-0.002706633,-0.000255194
DE09,2007,tachaqua_nymph,0.000598279,-0.000457206
DE09,2007,tachaqua_adult,-0.001156205,-0.001033348
DE09,2008,tachsize_less0.25,-8.91E-05,0.000269051
DE09,2008,tachsize_0.25to0.5,-0.000548225,-0.000961189
DE09,2008,tachsize_0.5to1,-0.000395349,-0.002479294
DE09,2008,tachsize_1to2,0.000958277,4.76E-07
DE09,2008,tachsize_2to4,-0.008672734,-0.001621416
DE09,2008,tachsize_4to8,-7.19E-05,0.000253519
DE09,2008,tachsize_gr8,-6.77E-05,0.000194148
DE09,2008,tachdisp_aquapass,0.00189379,0.000242984
DE09,2008,tachdisp_aquaact,-0.001728523,0.000174202
DE09,2008,tachdisp_aerpass,0.000312588,-0.001297925
DE09,2008,tachdisp_aeract,0.000305384,-0.000695858
DE09,2008,tachrepcyc_less1,-0.001828295,-0.00023836
DE09,2008,tachrepcyc_one,-0.000653058,-0.002097498
DE09,2008,tachrepcyc_gr1,-0.001288517,-0.002971506
DE09,2008,feeding_gra,-9.47E-05,-0.000322851
DE09,2008,feeding_min,0.000159458,-0.000157797
DE09,2008,feeding_xyl,-3.07E-05,-1.40E-06
DE09,2008,feeding_shr,-0.004066988,-0.000497555
DE09,2008,feeding_gat,-0.001038626,-5.66E-05
DE09,2008,feeding_aff,-0.00150456,-0.000890809
DE09,2008,feeding_pff,-0.003971938,0.003693611
DE09,2008,feeding_pre,-0.000114664,-0.001421056
DE09,2008,feeding_par,0.000132311,-0.000128025
DE09,2008,feeding_oth,-0.001617422,-0.000384392
DE09,2008,tachresist_egg,0.000607821,-0.000244291
DE09,2008,tachresist_coc,-0.000638547,0.002401828
DE09,2008,tachresist_hou,-0.000114837,0
DE09,2008,tachresist_did,-6.69E-05,-0.000988315
DE09,2008,tachresist_non,1.50E-05,-0.001500502
DE09,2008,tachaqua_egg,0.002008512,0.000287578
DE09,2008,tachaqua_larva,0,-0.000595117
DE09,2008,tachaqua_nymph,0.000935018,-0.000478912
DE09,2008,tachaqua_adult,0.004186545,0.000628682
DE09,2009,tachsize_less0.25,-0.000347799,0.000199837
DE09,2009,tachsize_0.25to0.5,0.001055423,-0.000126522
DE09,2009,tachsize_0.5to1,0.001254017,0.00090749
DE09,2009,tachsize_1to2,-0.001432252,0.000215524
DE09,2009,tachsize_2to4,0.000422871,0.0076395
DE09,2009,tachsize_4to8,-0.000316766,0.000152021
DE09,2009,tachsize_gr8,-0.000246614,0.000145431
DE09,2009,tachdisp_aquapass,-0.00012255,-0.000989518
DE09,2009,tachdisp_aquaact,0,0.001592772
DE09,2009,tachdisp_aerpass,-0.000189801,-7.25E-05
DE09,2009,tachdisp_aeract,0.001772533,-0.000433837
DE09,2009,tachrepcyc_less1,0.000128394,0.00106412
DE09,2009,tachrepcyc_one,0.002042494,0.000228273
DE09,2009,tachrepcyc_gr1,0.000410385,0.002800072
DE09,2009,feeding_gra,0.000380447,-0.000470616
DE09,2009,feeding_min,-5.44E-05,-0.000186397
DE09,2009,feeding_xyl,-2.85E-06,8.86E-05
DE09,2009,feeding_shr,0.000550435,0.004623597
DE09,2009,feeding_gat,-0.000946822,0.001985376
DE09,2009,feeding_aff,5.06E-05,-2.05E-05
DE09,2009,feeding_pff,-0.001249005,0.004764641
DE09,2009,feeding_pre,0.000758171,3.71E-05
DE09,2009,feeding_par,-3.57E-05,-0.000126691
DE09,2009,feeding_oth,0.000197468,0.001666145
DE09,2009,tachresist_egg,0.000955933,7.15E-05
DE09,2009,tachresist_coc,-0.002962536,0.00131414
DE09,2009,tachresist_hou,-2.31E-05,6.68E-06
DE09,2009,tachresist_did,-0.00196936,0
DE09,2009,tachresist_non,2.24E-05,-0.00068922
DE09,2009,tachaqua_egg,-0.000159117,-0.001021492
DE09,2009,tachaqua_larva,0.000257629,0.000115065
DE09,2009,tachaqua_nymph,-0.001845416,-0.001390312
DE09,2009,tachaqua_adult,-3.34E-05,-0.001990845
DE09,2010,tachsize_less0.25,2.39E-06,0.000108447
DE09,2010,tachsize_0.25to0.5,0.000156748,0.002289575
DE09,2010,tachsize_0.5to1,0.000950891,-0.000105123
DE09,2010,tachsize_1to2,0.000248136,-0.000762408
DE09,2010,tachsize_2to4,0.00115059,-0.002125448
DE09,2010,tachsize_4to8,1.39E-05,0.000162948
DE09,2010,tachsize_gr8,4.79E-06,9.67E-05
DE09,2010,tachdisp_aquapass,0.000132456,0.000736167
DE09,2010,tachdisp_aquaact,0.000463908,-0.000829478
DE09,2010,tachdisp_aerpass,0.000400611,-0.000135046
DE09,2010,tachdisp_aeract,0.000205596,-0.000204143
DE09,2010,tachrepcyc_less1,0,0.000220189
DE09,2010,tachrepcyc_one,0.000598304,-0.000193078
DE09,2010,tachrepcyc_gr1,-0.001680171,-0.002467198
DE09,2010,feeding_gra,0.000904437,0
DE09,2010,feeding_min,-0.000194364,0
DE09,2010,feeding_xyl,-9.85E-05,0
DE09,2010,feeding_shr,0.000733297,-0.003174414
DE09,2010,feeding_gat,0.000218836,-0.000471285
DE09,2010,feeding_aff,0.000268705,0.002203872
DE09,2010,feeding_pff,-0.006225546,0.002396925
DE09,2010,feeding_pre,-0.000521084,0.000330431
DE09,2010,feeding_par,-0.00015837,0
DE09,2010,feeding_oth,0.00023835,-0.000937286
DE09,2010,tachresist_egg,-0.000975895,-0.00101584
DE09,2010,tachresist_coc,0.000103114,0.000822973
DE09,2010,tachresist_hou,-5.69E-06,0
DE09,2010,tachresist_did,0,0.000218966
DE09,2010,tachresist_non,0.001946016,-0.000183687
DE09,2010,tachaqua_egg,0,-0.001531554
DE09,2010,tachaqua_larva,0.000179429,-4.34E-05
DE09,2010,tachaqua_nymph,0.00104519,-3.24E-05
DE09,2010,tachaqua_adult,-0.000372743,-0.001613809
DE09,2012,tachsize_less0.25,-0.000228513,-8.22E-06
DE09,2012,tachsize_0.25to0.5,-0.000617797,-0.001767558
DE09,2012,tachsize_0.5to1,-0.00030737,-0.000490106
DE09,2012,tachsize_1to2,0.001045732,0.001086342
DE09,2012,tachsize_2to4,0.001881435,-0.00150107
DE09,2012,tachsize_4to8,-0.000259128,-3.76E-05
DE09,2012,tachsize_gr8,-0.000247957,3.32E-05
DE09,2012,tachdisp_aquapass,0.000441711,-0.000101201
DE09,2012,tachdisp_aquaact,0.001352783,0.000107561
DE09,2012,tachdisp_aerpass,9.36E-05,-0.000405644
DE09,2012,tachdisp_aeract,-0.000244873,0.001805563
DE09,2012,tachrepcyc_less1,-0.000276647,-0.000143516
DE09,2012,tachrepcyc_one,0,0.002007715
DE09,2012,tachrepcyc_gr1,0.006827286,0.00279458
DE09,2012,feeding_gra,-0.000546719,0.000191269
DE09,2012,feeding_min,0.000122108,-9.14E-06
DE09,2012,feeding_xyl,0,3.78E-05
DE09,2012,feeding_shr,0.003867396,0.000551054
DE09,2012,feeding_gat,0.000194482,0.000750255
DE09,2012,feeding_aff,0.00070722,0.000389336
DE09,2012,feeding_pff,0.000434094,0.028165204
DE09,2012,feeding_pre,-0.000536828,0.001652746
DE09,2012,feeding_par,8.84E-05,-8.32E-06
DE09,2012,feeding_oth,0.001518609,0.000140264
DE09,2012,tachresist_egg,0.000844339,0.00040838
DE09,2012,tachresist_coc,-0.002248334,1.36E-05
DE09,2012,tachresist_hou,0,1.17E-05
DE09,2012,tachresist_did,0.000495786,0.004226508
DE09,2012,tachresist_non,0.000785401,0.000925075
DE09,2012,tachaqua_egg,0.000680571,-0.000209706
DE09,2012,tachaqua_larva,0.000358135,-0.000245504
DE09,2012,tachaqua_nymph,0.000517392,-0.001209625
DE09,2012,tachaqua_adult,0.000499647,0.000662602
DE09,2013,tachsize_less0.25,-6.35E-05,0.000117879
DE09,2013,tachsize_0.25to0.5,0.001667658,0
DE09,2013,tachsize_0.5to1,0.00097218,0.000863942
DE09,2013,tachsize_1to2,-0.002367645,-0.00056434
DE09,2013,tachsize_2to4,-0.004389097,-0.000801062
DE09,2013,tachsize_4to8,8.36E-06,4.08E-05
DE09,2013,tachsize_gr8,-3.06E-05,8.79E-05
DE09,2013,tachdisp_aquapass,-0.000927209,-0.000759578
DE09,2013,tachdisp_aquaact,-0.001754918,-0.001241836
DE09,2013,tachdisp_aerpass,0.000573912,-0.000106824
DE09,2013,tachdisp_aeract,0.000287438,-0.001320076
DE09,2013,tachrepcyc_less1,0.000572081,0.000756895
DE09,2013,tachrepcyc_one,0.002253201,-0.000686704
DE09,2013,tachrepcyc_gr1,-0.002022283,-0.006331521
DE09,2013,feeding_gra,-0.000415204,0.000372858
DE09,2013,feeding_min,-7.43E-05,0.000441897
DE09,2013,feeding_xyl,-2.65E-05,0
DE09,2013,feeding_shr,-0.005705051,-0.001169969
DE09,2013,feeding_gat,-0.00044141,0.000106459
DE09,2013,feeding_aff,-0.000561572,-0.000322223
DE09,2013,feeding_pff,-0.008828121,-0.007026643
DE09,2013,feeding_pre,-0.000832734,-0.000155713
DE09,2013,feeding_par,-5.68E-05,0.000337988
DE09,2013,feeding_oth,-0.001899041,-0.000913056
DE09,2013,tachresist_egg,0.000140851,-0.001390326
DE09,2013,tachresist_coc,0.000285817,0.000426198
DE09,2013,tachresist_hou,2.57E-06,5.07E-06
DE09,2013,tachresist_did,-0.003256178,-0.000121297
DE09,2013,tachresist_non,-0.000858355,-0.001760133
DE09,2013,tachaqua_egg,0.00047114,-0.001018449
DE09,2013,tachaqua_larva,-6.18E-05,-0.000340159
DE09,2013,tachaqua_nymph,0.000785898,0.002188054
DE09,2013,tachaqua_adult,0.000610338,-0.00166821
DE09,2014,tachsize_less0.25,-3.18E-05,0.000249674
DE09,2014,tachsize_0.25to0.5,0.000380913,0.000714003
DE09,2014,tachsize_0.5to1,-0.002207519,0.003068101
DE09,2014,tachsize_1to2,0.000787581,0.000142998
DE09,2014,tachsize_2to4,0.004437655,-0.001597463
DE09,2014,tachsize_4to8,-5.27E-05,0.000290544
DE09,2014,tachsize_gr8,-1.15E-05,0.000181527
DE09,2014,tachdisp_aquapass,0.000562214,-0.000622662
DE09,2014,tachdisp_aquaact,0.00015616,0.001103317
DE09,2014,tachdisp_aerpass,0.000387813,-0.000383118
DE09,2014,tachdisp_aeract,-0.000987083,0.001599813
DE09,2014,tachrepcyc_less1,-0.002445927,5.53E-05
DE09,2014,tachrepcyc_one,-0.000301528,-0.000844714
DE09,2014,tachrepcyc_gr1,0.001516882,0.002559023
DE09,2014,feeding_gra,-0.000137961,0.000346389
DE09,2014,feeding_min,-0.000110007,-1.49E-05
DE09,2014,feeding_xyl,-5.97E-06,8.61E-06
DE09,2014,feeding_shr,0.002582032,0.003499375
DE09,2014,feeding_gat,-0.000755099,0.000435547
DE09,2014,feeding_aff,2.92E-06,0.000145237
DE09,2014,feeding_pff,-0.006273626,0.000928511
DE09,2014,feeding_pre,8.40E-05,0.000373021
DE09,2014,feeding_par,-0.000106102,-6.74E-06
DE09,2014,feeding_oth,0.001034466,0.001289956
DE09,2014,tachresist_egg,0.000208721,0.001116874
DE09,2014,tachresist_coc,0.000139595,0.002466511
DE09,2014,tachresist_hou,-1.54E-05,0
DE09,2014,tachresist_did,0.000655251,0.001137715
DE09,2014,tachresist_non,0.002216817,0.001603549
DE09,2014,tachaqua_egg,-1.53E-06,0.000103517
DE09,2014,tachaqua_larva,-3.00E-05,0.000554402
DE09,2014,tachaqua_nymph,-0.00142989,-0.000250413
DE09,2014,tachaqua_adult,-3.73E-05,-0.00016867
DE09,2015,tachsize_less0.25,-0.000244857,-3.43E-05
DE09,2015,tachsize_0.25to0.5,9.29E-05,-0.000780073
DE09,2015,tachsize_0.5to1,9.73E-05,-0.001349962
DE09,2015,tachsize_1to2,0.000744265,-0.000820679
DE09,2015,tachsize_2to4,0.000139175,-0.002146484
DE09,2015,tachsize_4to8,-0.000263813,-2.21E-05
DE09,2015,tachsize_gr8,-0.000171484,-4.32E-05
DE09,2015,tachdisp_aquapass,0.000657681,8.27E-05
DE09,2015,tachdisp_aquaact,0.000147813,-0.000537559
DE09,2015,tachdisp_aerpass,0.000360469,-0.000433868
DE09,2015,tachdisp_aeract,-0.000145818,-0.001077537
DE09,2015,tachrepcyc_less1,0.000201629,0.000205555
DE09,2015,tachrepcyc_one,-8.75E-05,-2.07E-05
DE09,2015,tachrepcyc_gr1,-0.001149727,-0.003212683
DE09,2015,feeding_gra,5.84E-05,-0.000137817
DE09,2015,feeding_min,3.34E-06,-9.80E-05
DE09,2015,feeding_xyl,-8.58E-06,4.29E-06
DE09,2015,feeding_shr,0.000220856,-0.002394623
DE09,2015,feeding_gat,-5.84E-06,-0.00040144
DE09,2015,feeding_aff,1.76E-05,-0.000746998
DE09,2015,feeding_pff,-0.004458735,0.023115823
DE09,2015,feeding_pre,-0.000136497,-0.000261989
DE09,2015,feeding_par,0,-5.54E-05
DE09,2015,feeding_oth,0.000102162,-0.000797152
DE09,2015,tachresist_egg,0.000447237,-0.000220381
DE09,2015,tachresist_coc,-0.001876044,-0.001267908
DE09,2015,tachresist_hou,0,2.62E-05
DE09,2015,tachresist_did,-0.000162877,-0.000949694
DE09,2015,tachresist_non,-0.00017159,-0.002343441
DE09,2015,tachaqua_egg,0.000156434,0
DE09,2015,tachaqua_larva,-6.10E-05,-0.000326158
DE09,2015,tachaqua_nymph,0.000123435,-0.000516398
DE09,2015,tachaqua_adult,0.000258568,-0.000257507
DE09,2016,tachsize_less0.25,4.62E-05,-6.20E-06
DE09,2016,tachsize_0.25to0.5,-0.000451462,-0.000519749
DE09,2016,tachsize_0.5to1,0.000346336,-0.004123336
DE09,2016,tachsize_1to2,0.001178495,0.00032721
DE09,2016,tachsize_2to4,-0.002777946,-0.000778215
DE09,2016,tachsize_4to8,4.44E-05,7.34E-05
DE09,2016,tachsize_gr8,3.28E-05,-4.39E-06
DE09,2016,tachdisp_aquapass,0.001095413,0.000382106
DE09,2016,tachdisp_aquaact,-0.001049346,-0.000129387
DE09,2016,tachdisp_aerpass,-7.39E-05,0.00040218
DE09,2016,tachdisp_aeract,0.000183844,-0.001890448
DE09,2016,tachrepcyc_less1,3.15E-05,4.89E-05
DE09,2016,tachrepcyc_one,0.000410909,-0.000379282
DE09,2016,tachrepcyc_gr1,0.000735791,0.000617168
DE09,2016,feeding_gra,-0.000495009,8.19E-05
DE09,2016,feeding_min,1.64E-06,0.000249647
DE09,2016,feeding_xyl,0,8.23E-05
DE09,2016,feeding_shr,-0.001190802,-0.000571947
DE09,2016,feeding_gat,0.00097712,5.25E-05
DE09,2016,feeding_aff,-4.45E-05,-0.000347778
DE09,2016,feeding_pff,0,-0.008632362
DE09,2016,feeding_pre,-0.000352171,0.000295081
DE09,2016,feeding_par,1.25E-06,0.00019216
DE09,2016,feeding_oth,-0.000526932,-0.000213166
DE09,2016,tachresist_egg,0.000183772,-0.000749109
DE09,2016,tachresist_coc,0.000376557,0.000612305
DE09,2016,tachresist_hou,2.70E-05,5.28E-05
DE09,2016,tachresist_did,0.000282139,-0.00038402
DE09,2016,tachresist_non,-0.000459809,-0.00055075
DE09,2016,tachaqua_egg,0.000613775,-0.000233746
DE09,2016,tachaqua_larva,5.59E-05,-0.000368585
DE09,2016,tachaqua_nymph,-8.55E-05,0.002097311
DE09,2016,tachaqua_adult,0.001067255,0.00049831
DE09,2018,tachsize_less0.25,7.78E-05,1.37E-05
DE09,2018,tachsize_0.25to0.5,0.000204587,0.001213432
DE09,2018,tachsize_0.5to1,0.003689035,0.000783131
DE09,2018,tachsize_1to2,-0.000271397,-0.00097502
DE09,2018,tachsize_2to4,0.000111347,0.000553311
DE09,2018,tachsize_4to8,9.23E-05,-0.000102714
DE09,2018,tachsize_gr8,5.52E-05,9.74E-06
DE09,2018,tachdisp_aquapass,-0.001528618,-0.000242568
DE09,2018,tachdisp_aquaact,0.000280023,-0.000433345
DE09,2018,tachdisp_aerpass,5.71E-05,0.000131039
DE09,2018,tachdisp_aeract,0.001453695,-0.000233964
DE09,2018,tachrepcyc_less1,-0.000163681,-4.40E-05
DE09,2018,tachrepcyc_one,-0.000645003,-0.000133083
DE09,2018,tachrepcyc_gr1,0.000470445,-0.004144624
DE09,2018,feeding_gra,0.000111129,3.70E-05
DE09,2018,feeding_min,-0.000204664,4.75E-05
DE09,2018,feeding_xyl,-5.74E-05,0
DE09,2018,feeding_shr,0.000218976,0.000397369
DE09,2018,feeding_gat,-0.000341486,0.002300409
DE09,2018,feeding_aff,-0.000255925,-0.000120925
DE09,2018,feeding_pff,-0.011929699,0.024560962
DE09,2018,feeding_pre,-0.000138392,0.000556098
DE09,2018,feeding_par,-0.000159464,3.63E-05
DE09,2018,feeding_oth,-0.00059983,0.000862155
DE09,2018,tachresist_egg,-0.000289259,-5.25E-05
DE09,2018,tachresist_coc,0.000350308,-0.000629714
DE09,2018,tachresist_hou,-0.000100007,8.10E-06
DE09,2018,tachresist_did,-0.000826682,-0.000241584
DE09,2018,tachresist_non,0,-0.001127011
DE09,2018,tachaqua_egg,-2.49E-05,-0.000600576
DE09,2018,tachaqua_larva,0.000330214,-4.15E-05
DE09,2018,tachaqua_nymph,-0.001966677,0.00122839
DE09,2018,tachaqua_adult,-0.000811353,-0.00086575
FI01,2011,tachsize_less0.25,3.35E-05,0.000381108
FI01,2011,tachsize_0.25to0.5,0.000348657,0.001702469
FI01,2011,tachsize_0.5to1,0.000809508,-0.000333313
FI01,2011,tachsize_1to2,0.001872538,0
FI01,2011,tachsize_2to4,0.000277888,-0.00023195
FI01,2011,tachsize_4to8,-0.000142512,0.000160972
FI01,2011,tachsize_gr8,2.16E-05,6.25E-05
FI01,2011,tachdisp_aquapass,0.000379435,-0.000874477
FI01,2011,tachdisp_aquaact,7.57E-05,-0.000118111
FI01,2011,tachdisp_aerpass,0.000388088,0.000632354
FI01,2011,tachdisp_aeract,-0.000744986,-8.11E-05
FI01,2011,tachrepcyc_less1,0.000179305,-0.000322525
FI01,2011,tachrepcyc_one,0.00110677,-0.000859675
FI01,2011,tachrepcyc_gr1,-0.003185977,0.001896289
FI01,2011,feeding_gra,0.000614741,0.002337278
FI01,2011,feeding_min,-1.03E-06,1.00E-05
FI01,2011,feeding_xyl,-7.33E-05,-7.99E-05
FI01,2011,feeding_shr,0.000373205,-0.000144513
FI01,2011,feeding_gat,0.00157456,5.93E-05
FI01,2011,feeding_aff,-0.000399041,0.001126834
FI01,2011,feeding_pff,0.000279376,-0.00096376
FI01,2011,feeding_pre,0.000582908,-0.000647587
FI01,2011,feeding_par,-4.93E-05,-1.62E-05
FI01,2011,feeding_oth,0.000208884,0.001435294
FI01,2011,tachresist_egg,-0.000181331,-0.000289995
FI01,2011,tachresist_coc,0.000257025,-3.43E-05
FI01,2011,tachresist_hou,0,0
FI01,2011,tachresist_did,0.000885023,-0.000533119
FI01,2011,tachresist_non,-0.000380129,0.000710462
FI01,2011,tachaqua_egg,-0.000118971,-9.96E-05
FI01,2011,tachaqua_larva,0.000134094,-3.53E-05
FI01,2011,tachaqua_nymph,-0.000447053,0.000592674
FI01,2011,tachaqua_adult,0.000227355,-4.85E-05
FI01,2012,tachsize_less0.25,-0.000373429,-1.64E-05
FI01,2012,tachsize_0.25to0.5,-0.001241127,-0.000203163
FI01,2012,tachsize_0.5to1,0,-0.001291774
FI01,2012,tachsize_1to2,-0.001094234,-0.000975105
FI01,2012,tachsize_2to4,-3.20E-06,-0.000223136
FI01,2012,tachsize_4to8,-0.000215221,1.53E-05
FI01,2012,tachsize_gr8,-3.57E-05,-2.67E-05
FI01,2012,tachdisp_aquapass,0.000690223,1.74E-05
FI01,2012,tachdisp_aquaact,0,-5.48E-07
FI01,2012,tachdisp_aerpass,-0.000573026,-5.69E-05
FI01,2012,tachdisp_aeract,0.00015775,0.000256705
FI01,2012,tachrepcyc_less1,0,-0.000277094
FI01,2012,tachrepcyc_one,0.000330811,0.000410082
FI01,2012,tachrepcyc_gr1,5.62E-06,-4.04E-05
FI01,2012,feeding_gra,0.000999019,-0.000193528
FI01,2012,feeding_min,-5.38E-06,-1.67E-06
FI01,2012,feeding_xyl,-8.16E-05,-3.49E-05
FI01,2012,feeding_shr,2.54E-05,0.00017969
FI01,2012,feeding_gat,0,-0.002963495
FI01,2012,feeding_aff,0.000171399,-0.000240004
FI01,2012,feeding_pff,-0.000397121,-2.03E-06
FI01,2012,feeding_pre,0.000492292,-0.000133767
FI01,2012,feeding_par,-7.53E-05,-5.38E-06
FI01,2012,feeding_oth,-0.00171028,-3.87E-06
FI01,2012,tachresist_egg,-7.54E-05,0.001317995
FI01,2012,tachresist_coc,-6.53E-05,0.000735661
FI01,2012,tachresist_hou,0,0
FI01,2012,tachresist_did,0,0.000105395
FI01,2012,tachresist_non,0.000343501,0
FI01,2012,tachaqua_egg,4.23E-05,8.93E-05
FI01,2012,tachaqua_larva,0,-2.94E-05
FI01,2012,tachaqua_nymph,0.001099103,0
FI01,2012,tachaqua_adult,-1.77E-06,-0.000209643
FI01,2013,tachsize_less0.25,-1.83E-05,0
FI01,2013,tachsize_0.25to0.5,0.000550712,1.29E-05
FI01,2013,tachsize_0.5to1,0.000465353,0.000189005
FI01,2013,tachsize_1to2,0.000167948,0.001542559
FI01,2013,tachsize_2to4,0.000124411,0.000597172
FI01,2013,tachsize_4to8,0.000122584,0.000605164
FI01,2013,tachsize_gr8,-3.24E-05,2.62E-05
FI01,2013,tachdisp_aquapass,-0.001055182,-0.000334142
FI01,2013,tachdisp_aquaact,0.000168355,0
FI01,2013,tachdisp_aerpass,9.75E-05,-3.68E-05
FI01,2013,tachdisp_aeract,0.00044196,-4.49E-05
FI01,2013,tachrepcyc_less1,0.000263016,0.000796856
FI01,2013,tachrepcyc_one,-5.34E-05,-0.000451453
FI01,2013,tachrepcyc_gr1,0.000245123,0.000569007
FI01,2013,feeding_gra,0.000483886,-0.001482156
FI01,2013,feeding_min,5.49E-06,-3.46E-07
FI01,2013,feeding_xyl,-5.38E-05,-7.83E-05
FI01,2013,feeding_shr,-0.000103734,-9.68E-05
FI01,2013,feeding_gat,0.002272254,0
FI01,2013,feeding_aff,-0.000734947,0.000250701
FI01,2013,feeding_pff,0.00023127,-0.000505186
FI01,2013,feeding_pre,4.81E-05,-0.000502334
FI01,2013,feeding_par,8.35E-06,2.28E-05
FI01,2013,feeding_oth,0.000178586,0.000493966
FI01,2013,tachresist_egg,0.00048882,-0.000452015
FI01,2013,tachresist_coc,-0.000967045,0
FI01,2013,tachresist_hou,0,0
FI01,2013,tachresist_did,-0.000918693,0.002155903
FI01,2013,tachresist_non,0.00018314,0.000118988
FI01,2013,tachaqua_egg,0.000164798,0.000162218
FI01,2013,tachaqua_larva,-8.16E-06,-4.01E-05
FI01,2013,tachaqua_nymph,8.41E-05,0.000610058
FI01,2013,tachaqua_adult,0.000312377,0.000453673
FI01,2014,tachsize_less0.25,-2.35E-06,4.56E-05
FI01,2014,tachsize_0.25to0.5,-2.87E-05,-5.83E-05
FI01,2014,tachsize_0.5to1,0.000303921,0.002305676
FI01,2014,tachsize_1to2,-8.45E-05,-0.00026632
FI01,2014,tachsize_2to4,-0.000412289,0.000147633
FI01,2014,tachsize_4to8,-0.000496857,0.000312629
FI01,2014,tachsize_gr8,-2.44E-05,7.02E-07
FI01,2014,tachdisp_aquapass,0.000321838,0.00032622
FI01,2014,tachdisp_aquaact,0.000281863,0.000380718
FI01,2014,tachdisp_aerpass,6.93E-05,0.000277878
FI01,2014,tachdisp_aeract,0.000434224,0.000559795
FI01,2014,tachrepcyc_less1,-0.000935857,-0.000154615
FI01,2014,tachrepcyc_one,-0.000146851,0.002084078
FI01,2014,tachrepcyc_gr1,0.000340892,0.000165234
FI01,2014,feeding_gra,-0.000145694,-0.00104854
FI01,2014,feeding_min,2.54E-06,-1.15E-06
FI01,2014,feeding_xyl,1.46E-05,0.000276949
FI01,2014,feeding_shr,0.000513709,0.000298272
FI01,2014,feeding_gat,-0.001542927,-0.000388869
FI01,2014,feeding_aff,-0.000510154,0.001481685
FI01,2014,feeding_pff,7.52E-05,-3.77E-06
FI01,2014,feeding_pre,0.00086291,-0.000249019
FI01,2014,feeding_par,-4.49E-06,-2.76E-06
FI01,2014,feeding_oth,-0.000564987,-0.000233725
FI01,2014,tachresist_egg,1.58E-05,0.000631858
FI01,2014,tachresist_coc,-1.74E-06,0.001025282
FI01,2014,tachresist_hou,0,0
FI01,2014,tachresist_did,0.000249239,-0.000267061
FI01,2014,tachresist_non,-0.000235821,0.000253207
FI01,2014,tachaqua_egg,-0.00071119,0.000907014
FI01,2014,tachaqua_larva,-0.000101087,-1.48E-05
FI01,2014,tachaqua_nymph,0.000273293,-0.000586296
FI01,2014,tachaqua_adult,-0.000787245,8.80E-05
FI01,2015,tachsize_less0.25,5.25E-05,0.000119273
FI01,2015,tachsize_0.25to0.5,0.000490549,0.001047421
FI01,2015,tachsize_0.5to1,-0.001047402,-0.000678144
FI01,2015,tachsize_1to2,-0.000284727,-7.11E-05
FI01,2015,tachsize_2to4,-0.000274466,-3.56E-05
FI01,2015,tachsize_4to8,-0.000109318,-0.000161802
FI01,2015,tachsize_gr8,2.57E-06,5.28E-05
FI01,2015,tachdisp_aquapass,-0.000260813,-0.000872146
FI01,2015,tachdisp_aquaact,-0.000322253,-0.000496524
FI01,2015,tachdisp_aerpass,0.000376706,-0.000118733
FI01,2015,tachdisp_aeract,0.000371442,-0.000139126
FI01,2015,tachrepcyc_less1,0.000102744,0.001276369
FI01,2015,tachrepcyc_one,-0.001847947,0.000610887
FI01,2015,tachrepcyc_gr1,0.001741423,-0.000263505
FI01,2015,feeding_gra,0.00079221,0.00114394
FI01,2015,feeding_min,-8.61E-06,9.38E-07
FI01,2015,feeding_xyl,-0.000157167,0.000438854
FI01,2015,feeding_shr,-0.000331985,-0.000685519
FI01,2015,feeding_gat,0.000860036,-0.000989715
FI01,2015,feeding_aff,0.000553234,0.000684292
FI01,2015,feeding_pff,0.000807322,0.002774649
FI01,2015,feeding_pre,-0.000334644,-0.00029934
FI01,2015,feeding_par,-2.44E-05,3.24E-06
FI01,2015,feeding_oth,0.000230847,0.000148366
FI01,2015,tachresist_egg,-0.000118607,-0.001378296
FI01,2015,tachresist_coc,-0.00099349,0.000169736
FI01,2015,tachresist_hou,0,0
FI01,2015,tachresist_did,-0.000462747,0.000558818
FI01,2015,tachresist_non,0.000603828,-0.000163729
FI01,2015,tachaqua_egg,-0.000826764,0.000360007
FI01,2015,tachaqua_larva,0.0001581,0.000539734
FI01,2015,tachaqua_nymph,0.00131159,-0.000130882
FI01,2015,tachaqua_adult,-0.00019372,0.000377552
FI01,2016,tachsize_less0.25,7.85E-05,0
FI01,2016,tachsize_0.25to0.5,5.34E-05,-0.000515132
FI01,2016,tachsize_0.5to1,0.000505234,-0.000647018
FI01,2016,tachsize_1to2,0.000568019,0.001047643
FI01,2016,tachsize_2to4,0.00015475,1.47E-05
FI01,2016,tachsize_4to8,-0.000168304,0.000102787
FI01,2016,tachsize_gr8,-2.60E-05,1.72E-05
FI01,2016,tachdisp_aquapass,0.001239918,0
FI01,2016,tachdisp_aquaact,0.000229219,-0.00039607
FI01,2016,tachdisp_aerpass,-0.000200814,-0.000508307
FI01,2016,tachdisp_aeract,-4.24E-05,-0.001159414
FI01,2016,tachrepcyc_less1,-0.001310875,-0.000107913
FI01,2016,tachrepcyc_one,-0.000879151,-0.00158573
FI01,2016,tachrepcyc_gr1,-0.002879026,-0.000749779
FI01,2016,feeding_gra,0,-0.000860077
FI01,2016,feeding_min,2.88E-06,7.89E-07
FI01,2016,feeding_xyl,-0.000532207,6.93E-05
FI01,2016,feeding_shr,0.000564939,0.000302077
FI01,2016,feeding_gat,0.000241596,-0.000579812
FI01,2016,feeding_aff,-0.002904594,-1.06E-05
