basin,year,biotrait,additive,subtractive
FR01,2000,feeding_shr,0.001609848,0.00076709
FR01,2000,feeding_gat,-2.50E-05,0.000115648
FR01,2000,feeding_aff,-5.35E-05,-0.000451685
FR01,2000,feeding_pff,-0.002033011,0
FR01,2000,feeding_pre,2.16E-05,-0.000198266
FR01,2000,feeding_par,-1.28E-05,-0.000222575
FR01,2000,feeding_oth,0.000241179,0.000142027
FR01,2000,tachresist_egg,0.000728204,0.000440626
FR01,2000,tachresist_coc,0.000126843,-0.000129199
FR01,2000,tachresist_hou,-6.03E-06,-2.82E-05
FR01,2000,tachresist_did,-0.00149739,0.000677475
FR01,2000,tachresist_non,0.000787821,0.004136453
FR01,2000,tachaqua_egg,-0.001376118,-0.000254889
FR01,2000,tachaqua_larva,-7.68E-05,-1.91E-05
FR01,2000,tachaqua_nymph,-0.003340192,-0.000285637
FR01,2000,tachaqua_adult,0.001054015,0.001112726
FR01,2001,tachsize_less0.25,0.001093161,6.72E-05
FR01,2001,tachsize_0.25to0.5,0.000735431,-0.000535613
FR01,2001,tachsize_0.5to1,-5.70E-05,0.000888175
FR01,2001,tachsize_1to2,0.000295588,-0.000567609
FR01,2001,tachsize_2to4,-0.004583111,-0.001410443
FR01,2001,tachsize_4to8,0.001793713,0
FR01,2001,tachsize_gr8,-2.13E-06,5.37E-06
FR01,2001,tachdisp_aquapass,-0.003817439,-0.000363812
FR01,2001,tachdisp_aquaact,-0.000938352,0.000360186
FR01,2001,tachdisp_aerpass,0,-0.000219392
FR01,2001,tachdisp_aeract,-0.000672467,0.000546611
FR01,2001,tachrepcyc_less1,-0.001546664,-0.000537834
FR01,2001,tachrepcyc_one,-0.000619038,-0.002020322
FR01,2001,tachrepcyc_gr1,-0.001333011,0.000666319
FR01,2001,feeding_gra,-0.000504095,0.000278137
FR01,2001,feeding_min,0.001764488,0.000161682
FR01,2001,feeding_xyl,-0.000123111,-4.98E-05
FR01,2001,feeding_shr,-0.001576928,-0.000609053
FR01,2001,feeding_gat,-0.000506341,0
FR01,2001,feeding_aff,0.001886113,1.17E-06
FR01,2001,feeding_pff,0,4.82E-06
FR01,2001,feeding_pre,-0.000495099,-0.000141451
FR01,2001,feeding_par,0.000361551,-2.11E-05
FR01,2001,feeding_oth,-0.000261319,-6.47E-05
FR01,2001,tachresist_egg,2.83E-05,-0.000387752
FR01,2001,tachresist_coc,-4.78E-05,-0.000169487
FR01,2001,tachresist_hou,0.000414442,2.33E-07
FR01,2001,tachresist_did,0,-0.0018162
FR01,2001,tachresist_non,-0.008346934,0
FR01,2001,tachaqua_egg,-0.000252935,0.001805393
FR01,2001,tachaqua_larva,-0.000171023,0.000215829
FR01,2001,tachaqua_nymph,-0.000597542,0.002634105
FR01,2001,tachaqua_adult,-0.002149573,-0.000168441
FR02,2009,tachsize_less0.25,-2.11E-06,2.43E-06
FR02,2009,tachsize_0.25to0.5,-0.000925072,-0.000576443
FR02,2009,tachsize_0.5to1,-0.006116453,-0.001288752
FR02,2009,tachsize_1to2,-0.001745654,-0.003605279
FR02,2009,tachsize_2to4,-0.000487351,-0.004173653
FR02,2009,tachsize_4to8,-1.35E-05,1.34E-05
FR02,2009,tachsize_gr8,7.36E-06,-1.04E-05
FR02,2009,tachdisp_aquapass,-0.000810276,-0.004082596
FR02,2009,tachdisp_aquaact,-0.00081213,-0.000665713
FR02,2009,tachdisp_aerpass,-0.000135787,-0.002936237
FR02,2009,tachdisp_aeract,-0.002340114,0
FR02,2009,tachrepcyc_less1,-0.000533504,-0.001943821
FR02,2009,tachrepcyc_one,-0.004840732,0
FR02,2009,tachrepcyc_gr1,-0.000334383,0.005455194
FR02,2009,feeding_gra,-0.000366516,0.000522007
FR02,2009,feeding_min,0.001425412,-0.000412306
FR02,2009,feeding_xyl,-6.55E-05,2.85E-06
FR02,2009,feeding_shr,-0.000821889,-0.000939006
FR02,2009,feeding_gat,-0.00496892,0.000956122
FR02,2009,feeding_aff,0.00021953,-0.000287099
FR02,2009,feeding_pff,0.002071784,-0.014660804
FR02,2009,feeding_pre,-0.000302362,-0.000212909
FR02,2009,feeding_par,0.001059437,-0.000417993
FR02,2009,feeding_oth,-2.02E-05,-8.74E-05
FR02,2009,tachresist_egg,-0.001684948,-0.004433245
FR02,2009,tachresist_coc,-3.30E-05,-0.003518718
FR02,2009,tachresist_hou,1.81E-06,3.75E-08
FR02,2009,tachresist_did,0.002385167,-0.003161308
FR02,2009,tachresist_non,-0.006789517,0.000450262
FR02,2009,tachaqua_egg,-0.002090745,0.004086639
FR02,2009,tachaqua_larva,-0.001672875,-9.97E-05
FR02,2009,tachaqua_nymph,8.44E-05,-0.000781806
FR02,2009,tachaqua_adult,-0.00105519,0.002356962
FR02,2010,tachsize_less0.25,5.42E-05,2.21E-05
FR02,2010,tachsize_0.25to0.5,-0.002071934,-0.000361502
FR02,2010,tachsize_0.5to1,-0.004057649,-0.000436527
FR02,2010,tachsize_1to2,-4.04E-05,-0.000386677
FR02,2010,tachsize_2to4,-4.95E-05,-0.001524676
FR02,2010,tachsize_4to8,-1.49E-06,1.02E-05
FR02,2010,tachsize_gr8,0,-1.59E-05
FR02,2010,tachdisp_aquapass,-0.000515815,-0.000759984
FR02,2010,tachdisp_aquaact,-0.000550849,-0.002490417
FR02,2010,tachdisp_aerpass,-0.001753587,-0.001093389
FR02,2010,tachdisp_aeract,-0.000959399,-0.000685079
FR02,2010,tachrepcyc_less1,0,-0.000169768
FR02,2010,tachrepcyc_one,-0.004943732,-0.007271837
FR02,2010,tachrepcyc_gr1,-0.002834346,0.00350531
FR02,2010,feeding_gra,-0.000505425,0.000253225
FR02,2010,feeding_min,0.000417229,-0.001979014
FR02,2010,feeding_xyl,-6.92E-05,-0.00011684
FR02,2010,feeding_shr,-0.000287654,0.000167403
FR02,2010,feeding_gat,-0.002669232,0.00515169
FR02,2010,feeding_aff,0.000521412,-0.000407086
FR02,2010,feeding_pff,0.002781046,-0.015365835
FR02,2010,feeding_pre,0.000393585,-0.000491797
FR02,2010,feeding_par,0.000902202,-0.002460173
FR02,2010,feeding_oth,-6.78E-06,6.53E-05
FR02,2010,tachresist_egg,-0.001465927,-0.001926507
FR02,2010,tachresist_coc,0.000215975,-0.0002826
FR02,2010,tachresist_hou,4.30E-07,0
FR02,2010,tachresist_did,-0.002602472,-0.003035459
FR02,2010,tachresist_non,-0.003253623,0.006933631
FR02,2010,tachaqua_egg,-0.003922511,0.002705699
FR02,2010,tachaqua_larva,-0.000118351,-1.54E-05
FR02,2010,tachaqua_nymph,-0.003791003,-0.001536979
FR02,2010,tachaqua_adult,-0.001393,-0.000416001
FR02,2011,tachsize_less0.25,-1.34E-06,-7.99E-05
FR02,2011,tachsize_0.25to0.5,0.000523522,0.001539265
FR02,2011,tachsize_0.5to1,0.001932468,0.005696194
FR02,2011,tachsize_1to2,0.00711965,0.000457164
FR02,2011,tachsize_2to4,0.001889051,0.001096386
FR02,2011,tachsize_4to8,-4.33E-05,3.83E-05
FR02,2011,tachsize_gr8,0,-4.55E-05
FR02,2011,tachdisp_aquapass,0.004494478,0.000889723
FR02,2011,tachdisp_aquaact,0.000867867,0.000945515
FR02,2011,tachdisp_aerpass,0.00321767,0.000585333
FR02,2011,tachdisp_aeract,0.000833366,0.00212535
FR02,2011,tachrepcyc_less1,0.000581029,0.000874836
FR02,2011,tachrepcyc_one,0.002047358,0.005132536
FR02,2011,tachrepcyc_gr1,-0.003486104,0.000388354
FR02,2011,feeding_gra,-0.000408048,0.000222266
FR02,2011,feeding_min,-0.000118717,-0.000199461
FR02,2011,feeding_xyl,-1.30E-05,-3.59E-05
FR02,2011,feeding_shr,-0.000742991,0.000552477
FR02,2011,feeding_gat,0.000205851,0.001358071
FR02,2011,feeding_aff,2.87E-05,2.06E-05
FR02,2011,feeding_pff,0.016977436,-0.002159739
FR02,2011,feeding_pre,0.000295912,-0.000345938
FR02,2011,feeding_par,-0.000125306,-0.000158743
FR02,2011,feeding_oth,-5.61E-05,2.21E-07
FR02,2011,tachresist_egg,0.00556343,0.001272339
FR02,2011,tachresist_coc,0.002277563,0.000351541
FR02,2011,tachresist_hou,0,-6.94E-07
FR02,2011,tachresist_did,-0.000536957,0.002234096
FR02,2011,tachresist_non,-0.004790559,0.004406312
FR02,2011,tachaqua_egg,-0.002173571,0.001275755
FR02,2011,tachaqua_larva,0.001584695,0.000278984
FR02,2011,tachaqua_nymph,0.001492554,0.001237137
FR02,2011,tachaqua_adult,-0.000266023,0.001234144
FR02,2012,tachsize_less0.25,-2.11E-06,2.43E-06
FR02,2012,tachsize_0.25to0.5,-0.000925072,-0.000576443
FR02,2012,tachsize_0.5to1,-0.006116453,-0.001288752
FR02,2012,tachsize_1to2,-0.001745654,-0.003605279
FR02,2012,tachsize_2to4,-0.000487351,-0.004173653
FR02,2012,tachsize_4to8,-1.35E-05,1.34E-05
FR02,2012,tachsize_gr8,7.36E-06,-1.04E-05
FR02,2012,tachdisp_aquapass,-0.000810276,-0.004082596
FR02,2012,tachdisp_aquaact,-0.00081213,-0.000665713
FR02,2012,tachdisp_aerpass,-0.000135787,-0.002936237
FR02,2012,tachdisp_aeract,-0.002340114,0
FR02,2012,tachrepcyc_less1,-0.000533504,-0.001943821
FR02,2012,tachrepcyc_one,-0.004840732,0
FR02,2012,tachrepcyc_gr1,-0.000334383,0.005455194
FR02,2012,feeding_gra,-0.000366516,0.000522007
FR02,2012,feeding_min,0.001425412,-0.000412306
FR02,2012,feeding_xyl,-6.55E-05,2.85E-06
FR02,2012,feeding_shr,-0.000821889,-0.000939006
FR02,2012,feeding_gat,-0.00496892,0.000956122
FR02,2012,feeding_aff,0.00021953,-0.000287099
FR02,2012,feeding_pff,0.002071784,-0.014660804
FR02,2012,feeding_pre,-0.000302362,-0.000212909
FR02,2012,feeding_par,0.001059437,-0.000417993
FR02,2012,feeding_oth,-2.02E-05,-8.74E-05
FR02,2012,tachresist_egg,-0.001684948,-0.004433245
FR02,2012,tachresist_coc,-3.30E-05,-0.003518718
FR02,2012,tachresist_hou,1.81E-06,3.75E-08
FR02,2012,tachresist_did,0.002385167,-0.003161308
FR02,2012,tachresist_non,-0.006789517,0.000450262
FR02,2012,tachaqua_egg,-0.002090745,0.004086639
FR02,2012,tachaqua_larva,-0.001672875,-9.97E-05
FR02,2012,tachaqua_nymph,8.44E-05,-0.000781806
FR02,2012,tachaqua_adult,-0.00105519,0.002356962
FR03,2010,tachsize_less0.25,0.000369087,0
FR03,2010,tachsize_0.25to0.5,0.00019147,0.000557099
FR03,2010,tachsize_0.5to1,-0.001394104,0.001395196
FR03,2010,tachsize_1to2,-0.000683902,-0.006162512
FR03,2010,tachsize_2to4,-0.000670388,-0.004723947
FR03,2010,tachsize_4to8,0.00030286,4.79E-05
FR03,2010,tachsize_gr8,0.001051397,3.12E-05
FR03,2010,tachdisp_aquapass,-4.42E-05,-0.003420145
FR03,2010,tachdisp_aquaact,-0.003023634,0
FR03,2010,tachdisp_aerpass,0.000748475,-0.00201083
FR03,2010,tachdisp_aeract,-0.002335182,-0.000813453
FR03,2010,tachrepcyc_less1,0.000480058,-0.001182289
FR03,2010,tachrepcyc_one,-0.001368593,-0.002362799
FR03,2010,tachrepcyc_gr1,-0.003814621,-0.002449482
FR03,2010,feeding_gra,-0.000110632,-0.000812274
FR03,2010,feeding_min,0.000167513,1.41E-05
FR03,2010,feeding_xyl,-0.000209504,4.14E-05
FR03,2010,feeding_shr,-0.000954341,-0.002662347
FR03,2010,feeding_gat,-0.000439661,0.000574749
FR03,2010,feeding_aff,-0.000430228,0.000768929
FR03,2010,feeding_pff,-0.000864684,-0.005365446
FR03,2010,feeding_pre,0.000245857,-1.74E-05
FR03,2010,feeding_par,0.000907223,-0.000509806
FR03,2010,feeding_oth,0.000151017,-7.67E-05
FR03,2010,tachresist_egg,-0.002140585,0.000300816
FR03,2010,tachresist_coc,0.006511717,0.000295015
FR03,2010,tachresist_hou,1.04E-06,0
FR03,2010,tachresist_did,-0.000617854,-0.006256744
FR03,2010,tachresist_non,-0.001675684,-0.001310652
FR03,2010,tachaqua_egg,-0.00148624,0.003336772
FR03,2010,tachaqua_larva,-0.000214319,0.000171214
FR03,2010,tachaqua_nymph,0.003561988,-0.00181438
FR03,2010,tachaqua_adult,-0.000390691,-0.000667401
FR03,2011,tachsize_less0.25,0.001270176,-6.99E-05
FR03,2011,tachsize_0.25to0.5,7.39E-05,-0.001232178
FR03,2011,tachsize_0.5to1,-0.001111767,0.000554439
FR03,2011,tachsize_1to2,-0.001807415,0.000430783
FR03,2011,tachsize_2to4,0.006557119,-0.003154416
FR03,2011,tachsize_4to8,0,-2.84E-05
FR03,2011,tachsize_gr8,0.000434182,9.75E-05
FR03,2011,tachdisp_aquapass,-0.000772682,0.000604288
FR03,2011,tachdisp_aquaact,0.001168182,-0.000737575
FR03,2011,tachdisp_aerpass,-0.000426476,0.000933987
FR03,2011,tachdisp_aeract,-0.000254603,-0.001017876
FR03,2011,tachrepcyc_less1,0.00271284,-0.001052507
FR03,2011,tachrepcyc_one,0.002360783,-0.00338981
FR03,2011,tachrepcyc_gr1,-0.002646779,-0.000674054
FR03,2011,feeding_gra,-0.001901724,-0.000445087
FR03,2011,feeding_min,0.000650196,0.000112281
FR03,2011,feeding_xyl,-0.000130289,9.48E-05
FR03,2011,feeding_shr,0.002921161,0.002039507
FR03,2011,feeding_gat,-0.000784698,-0.002933491
FR03,2011,feeding_aff,0,0.000283832
FR03,2011,feeding_pff,-9.65E-05,-7.11E-05
FR03,2011,feeding_pre,0.000399817,-2.67E-05
FR03,2011,feeding_par,0.001024786,-0.000113306
FR03,2011,feeding_oth,0.000659826,-0.000636608
FR03,2011,tachresist_egg,-0.000834592,-0.00848563
FR03,2011,tachresist_coc,0.001074438,0.000668241
FR03,2011,tachresist_hou,3.53E-06,-1.13E-07
FR03,2011,tachresist_did,-0.002065401,-0.000910996
FR03,2011,tachresist_non,-0.001152084,4.25E-05
FR03,2011,tachaqua_egg,-0.002191784,0.004630266
FR03,2011,tachaqua_larva,-0.001099646,0.00011669
FR03,2011,tachaqua_nymph,0.000701053,0.002077419
FR03,2011,tachaqua_adult,-1.50E-05,6.22E-05
FR03,2012,tachsize_less0.25,-7.14E-05,-0.001112636
FR03,2012,tachsize_0.25to0.5,0.000174051,-0.000626585
FR03,2012,tachsize_0.5to1,-0.003141983,0.000666661
FR03,2012,tachsize_1to2,0.004699282,0.000290378
FR03,2012,tachsize_2to4,0.002702224,-0.005241357
FR03,2012,tachsize_4to8,-1.82E-05,-0.000123024
FR03,2012,tachsize_gr8,-2.41E-05,-0.000724935
FR03,2012,tachdisp_aquapass,0.003053939,0.00072742
FR03,2012,tachdisp_aquaact,-5.47E-05,0.001062604
FR03,2012,tachdisp_aerpass,-8.24E-05,0.000280779
FR03,2012,tachdisp_aeract,0.000442402,0.001014401
FR03,2012,tachrepcyc_less1,0.000653376,-0.002330247
FR03,2012,tachrepcyc_one,0.002892183,0.000144937
FR03,2012,tachrepcyc_gr1,0.00274691,0.002353875
FR03,2012,feeding_gra,-0.000475261,0.001052258
FR03,2012,feeding_min,-0.000124376,-0.000499383
FR03,2012,feeding_xyl,-0.000198353,-0.000716597
FR03,2012,feeding_shr,0.003202877,-0.00311197
FR03,2012,feeding_gat,0.000180154,0.000486468
FR03,2012,feeding_aff,-0.000408198,-0.000922926
FR03,2012,feeding_pff,0.007989642,0
FR03,2012,feeding_pre,5.20E-05,-0.000393113
FR03,2012,feeding_par,-0.000684233,7.57E-05
FR03,2012,feeding_oth,0.000110912,-0.000388477
FR03,2012,tachresist_egg,0.000147935,0.001240813
FR03,2012,tachresist_coc,-0.000146931,-0.004806851
FR03,2012,tachresist_hou,0,-8.68E-06
FR03,2012,tachresist_did,-0.000314452,0.001579285
FR03,2012,tachresist_non,0.000283135,0.000347429
FR03,2012,tachaqua_egg,-0.002797409,0.001712755
FR03,2012,tachaqua_larva,3.06E-05,0.000286
FR03,2012,tachaqua_nymph,-0.001711022,-0.001495927
FR03,2012,tachaqua_adult,0.001384713,0.000586027
FR03,2013,tachsize_less0.25,0.000369087,0
FR03,2013,tachsize_0.25to0.5,0.00019147,0.000557099
FR03,2013,tachsize_0.5to1,-0.001394104,0.001395196
FR03,2013,tachsize_1to2,-0.000683902,-0.006162512
FR03,2013,tachsize_2to4,-0.000670388,-0.004723947
FR03,2013,tachsize_4to8,0.00030286,4.79E-05
FR03,2013,tachsize_gr8,0.001051397,3.12E-05
FR03,2013,tachdisp_aquapass,-4.42E-05,-0.003420145
FR03,2013,tachdisp_aquaact,-0.003023634,0
FR03,2013,tachdisp_aerpass,0.000748475,-0.00201083
FR03,2013,tachdisp_aeract,-0.002335182,-0.000813453
FR03,2013,tachrepcyc_less1,0.000480058,-0.001182289
FR03,2013,tachrepcyc_one,-0.001368593,-0.002362799
FR03,2013,tachrepcyc_gr1,-0.003814621,-0.002449482
FR03,2013,feeding_gra,-0.000110632,-0.000812274
FR03,2013,feeding_min,0.000167513,1.41E-05
FR03,2013,feeding_xyl,-0.000209504,4.14E-05
FR03,2013,feeding_shr,-0.000954341,-0.002662347
FR03,2013,feeding_gat,-0.000439661,0.000574749
FR03,2013,feeding_aff,-0.000430228,0.000768929
FR03,2013,feeding_pff,-0.000864684,-0.005365446
FR03,2013,feeding_pre,0.000245857,-1.74E-05
FR03,2013,feeding_par,0.000907223,-0.000509806
FR03,2013,feeding_oth,0.000151017,-7.67E-05
FR03,2013,tachresist_egg,-0.002140585,0.000300816
FR03,2013,tachresist_coc,0.006511717,0.000295015
FR03,2013,tachresist_hou,1.04E-06,0
FR03,2013,tachresist_did,-0.000617854,-0.006256744
FR03,2013,tachresist_non,-0.001675684,-0.001310652
FR03,2013,tachaqua_egg,-0.00148624,0.003336772
FR03,2013,tachaqua_larva,-0.000214319,0.000171214
FR03,2013,tachaqua_nymph,0.003561988,-0.00181438
FR03,2013,tachaqua_adult,-0.000390691,-0.000667401
FR04,2009,tachsize_less0.25,9.77E-05,-0.000148428
FR04,2009,tachsize_0.25to0.5,-0.002265383,0.000213906
FR04,2009,tachsize_0.5to1,-0.002283416,-0.000641056
FR04,2009,tachsize_1to2,-0.000516952,-4.15E-05
FR04,2009,tachsize_2to4,-0.001556996,-0.00114824
FR04,2009,tachsize_4to8,5.40E-05,-5.58E-06
FR04,2009,tachsize_gr8,3.26E-05,0
FR04,2009,tachdisp_aquapass,-0.001151571,0.00263892
FR04,2009,tachdisp_aquaact,-0.000278582,0.000326896
FR04,2009,tachdisp_aerpass,-0.001608263,-0.001151597
FR04,2009,tachdisp_aeract,-0.001345198,0.001359211
FR04,2009,tachrepcyc_less1,-0.000272508,-0.000859573
FR04,2009,tachrepcyc_one,-0.003764415,0.001856185
FR04,2009,tachrepcyc_gr1,-0.000191952,0.003631179
FR04,2009,feeding_gra,-0.000585407,0.000145164
FR04,2009,feeding_min,-0.000382896,-0.000859016
FR04,2009,feeding_xyl,0.000481241,4.08E-05
FR04,2009,feeding_shr,-2.85E-05,-0.000429744
FR04,2009,feeding_gat,-0.000187929,0.000785107
FR04,2009,feeding_aff,-6.27E-05,0.000267038
FR04,2009,feeding_pff,0.001892986,0.000434011
FR04,2009,feeding_pre,4.06E-05,4.17E-05
FR04,2009,feeding_par,-0.000134665,-0.000295855
FR04,2009,feeding_oth,-0.000271381,-2.90E-05
FR04,2009,tachresist_egg,-0.001192719,-0.000759172
FR04,2009,tachresist_coc,0.000272139,4.26E-05
FR04,2009,tachresist_hou,0,-3.78E-07
FR04,2009,tachresist_did,0.0013944,-0.001733781
FR04,2009,tachresist_non,-0.000707495,-0.000872334
FR04,2009,tachaqua_egg,-0.00046694,0.000616648
FR04,2009,tachaqua_larva,-0.00067654,0.000191704
FR04,2009,tachaqua_nymph,-0.003117651,-0.001929116
FR04,2009,tachaqua_adult,0.00089663,0.001827874
FR04,2010,tachsize_less0.25,0.000460996,1.92E-05
FR04,2010,tachsize_0.25to0.5,0.000536175,-0.00156708
FR04,2010,tachsize_0.5to1,9.09E-05,0.003088062
FR04,2010,tachsize_1to2,-0.000617206,-0.000859308
FR04,2010,tachsize_2to4,-0.004847134,0.001121587
FR04,2010,tachsize_4to8,-2.22E-05,-9.85E-05
FR04,2010,tachsize_gr8,7.73E-05,-2.00E-05
FR04,2010,tachdisp_aquapass,-0.001218016,0.00135786
FR04,2010,tachdisp_aquaact,-0.001225267,0.000625427
FR04,2010,tachdisp_aerpass,-0.000625045,0.001664084
FR04,2010,tachdisp_aeract,-0.000531772,0.001203001
FR04,2010,tachrepcyc_less1,-0.001127803,0.000488473
FR04,2010,tachrepcyc_one,-0.000404241,0.002671798
FR04,2010,tachrepcyc_gr1,-0.002140128,-0.00100749
FR04,2010,feeding_gra,9.52E-05,-0.000610122
FR04,2010,feeding_min,0.000699801,0.00026302
FR04,2010,feeding_xyl,0.000159229,1.92E-05
FR04,2010,feeding_shr,-0.000171874,-9.18E-05
FR04,2010,feeding_gat,-0.000586548,-0.000182278
FR04,2010,feeding_aff,0.001059176,0.00020057
FR04,2010,feeding_pff,-0.000352448,-0.009052077
FR04,2010,feeding_pre,0.000113932,-0.000515252
FR04,2010,feeding_par,0.000322913,-7.18E-05
FR04,2010,feeding_oth,-0.000189154,3.35E-05
FR04,2010,tachresist_egg,-0.000322336,-0.001963034
FR04,2010,tachresist_coc,0.000638556,-0.001968815
FR04,2010,tachresist_hou,1.07E-06,0
FR04,2010,tachresist_did,-0.000401473,-0.000353888
FR04,2010,tachresist_non,-0.002802149,0.000106671
FR04,2010,tachaqua_egg,-0.002240697,0.00108197
FR04,2010,tachaqua_larva,-0.000904271,0.000769465
FR04,2010,tachaqua_nymph,-0.000363623,-7.68E-05
FR04,2010,tachaqua_adult,-0.002148218,-0.002124151
FR04,2011,tachsize_less0.25,0.000201682,8.56E-06
FR04,2011,tachsize_0.25to0.5,0.000333523,0
FR04,2011,tachsize_0.5to1,-0.001795119,-0.001042137
FR04,2011,tachsize_1to2,0.00165437,0.000381448
FR04,2011,tachsize_2to4,-0.000861665,0.001462338
FR04,2011,tachsize_4to8,-1.33E-05,-1.20E-05
FR04,2011,tachsize_gr8,-1.49E-07,-4.69E-05
FR04,2011,tachdisp_aquapass,-0.000871308,-0.001155099
FR04,2011,tachdisp_aquaact,-0.000278321,0.000392931
FR04,2011,tachdisp_aerpass,-0.001097265,0.00012177
FR04,2011,tachdisp_aeract,-0.000758919,0.000220808
FR04,2011,tachrepcyc_less1,-0.000413934,-1.10E-05
FR04,2011,tachrepcyc_one,-0.002030444,-0.000335446
FR04,2011,tachrepcyc_gr1,0.000127917,0.001073403
FR04,2011,feeding_gra,-0.000360235,-7.18E-05
FR04,2011,feeding_min,6.62E-05,-0.000503632
FR04,2011,feeding_xyl,-6.41E-05,-7.86E-05
FR04,2011,feeding_shr,-0.000299305,0.000140666
FR04,2011,feeding_gat,-0.000474647,0.000732655
FR04,2011,feeding_aff,0.002355637,-0.001084729
FR04,2011,feeding_pff,-0.000230385,-0.000324498
FR04,2011,feeding_pre,0.000180784,0.000140979
FR04,2011,feeding_par,-0.000151668,-0.000344662
FR04,2011,feeding_oth,-0.000120405,7.45E-05
FR04,2011,tachresist_egg,-0.00023143,-0.000566555
FR04,2011,tachresist_coc,0.00025079,0.000126826
FR04,2011,tachresist_hou,0,-3.79E-07
FR04,2011,tachresist_did,-6.59E-05,5.38E-06
FR04,2011,tachresist_non,-0.000415387,-0.00057415
FR04,2011,tachaqua_egg,-0.000715388,0.001231123
FR04,2011,tachaqua_larva,-0.000387926,0.000555622
FR04,2011,tachaqua_nymph,-0.00081297,-0.000887793
FR04,2011,tachaqua_adult,0.000601454,-0.000558227
FR04,2012,tachsize_less0.25,-8.72E-06,-0.000245109
FR04,2012,tachsize_0.25to0.5,0,0.000603431
FR04,2012,tachsize_0.5to1,0.000745318,0.003248011
FR04,2012,tachsize_1to2,-0.000255076,-0.001447995
FR04,2012,tachsize_2to4,-0.001425328,3.98E-05
FR04,2012,tachsize_4to8,-1.91E-06,2.46E-05
FR04,2012,tachsize_gr8,6.30E-05,6.42E-07
FR04,2012,tachdisp_aquapass,0.001287453,0
FR04,2012,tachdisp_aquaact,-0.000765608,0.000104697
FR04,2012,tachdisp_aerpass,0,0.001426773
FR04,2012,tachdisp_aeract,0.000953712,0.00186015
FR04,2012,tachrepcyc_less1,-0.000197693,6.50E-05
FR04,2012,tachrepcyc_one,0.001822766,0.005402958
FR04,2012,tachrepcyc_gr1,-0.002340259,0.000755053
FR04,2012,feeding_gra,0.000335482,0.000524685
FR04,2012,feeding_min,0.000179788,0.000150298
FR04,2012,feeding_xyl,2.97E-05,4.90E-05
FR04,2012,feeding_shr,-0.000422538,0
FR04,2012,feeding_gat,-0.000730621,-3.65E-05
FR04,2012,feeding_aff,0.00030731,-0.001896625
FR04,2012,feeding_pff,-0.000310287,8.69E-05
FR04,2012,feeding_pre,-0.000401419,-0.000114284
FR04,2012,feeding_par,0,5.67E-05
FR04,2012,feeding_oth,-9.88E-05,0
FR04,2012,tachresist_egg,0.000878878,7.73E-05
FR04,2012,tachresist_coc,-1.70E-05,0
FR04,2012,tachresist_hou,2.36E-07,0
FR04,2012,tachresist_did,0.00036414,-0.002552104
FR04,2012,tachresist_non,0.000439645,0.000313574
FR04,2012,tachaqua_egg,-0.000352002,5.19E-05
FR04,2012,tachaqua_larva,-0.000323946,8.25E-06
FR04,2012,tachaqua_nymph,0,0.001071267
FR04,2012,tachaqua_adult,-0.000745711,-0.000330018
FR04,2013,tachsize_less0.25,-4.13E-06,-0.000407834
FR04,2013,tachsize_0.25to0.5,-0.000431317,-0.001254299
FR04,2013,tachsize_0.5to1,-9.04E-05,0.000914176
FR04,2013,tachsize_1to2,0,0.000708434
FR04,2013,tachsize_2to4,-5.53E-05,0.003364062
FR04,2013,tachsize_4to8,1.00E-05,-3.48E-05
FR04,2013,tachsize_gr8,-8.58E-07,-0.000100272
FR04,2013,tachdisp_aquapass,-0.000494855,0.001984867
FR04,2013,tachdisp_aquaact,8.83E-05,0.000318769
FR04,2013,tachdisp_aerpass,0.000457131,0.001043009
FR04,2013,tachdisp_aeract,-0.001153413,0.000151929
FR04,2013,tachrepcyc_less1,-0.000123493,0.001072389
FR04,2013,tachrepcyc_one,-0.002226054,-0.000105997
FR04,2013,tachrepcyc_gr1,-0.000114255,0.001965223
FR04,2013,feeding_gra,-0.000266626,-9.20E-05
FR04,2013,feeding_min,0.0003138,-2.65E-05
FR04,2013,feeding_xyl,-5.61E-05,-0.00012453
FR04,2013,feeding_shr,-4.01E-05,0.001011101
FR04,2013,feeding_gat,-0.000139801,0
FR04,2013,feeding_aff,-0.000199584,-0.000391966
FR04,2013,feeding_pff,0.000333995,0.000713126
FR04,2013,feeding_pre,0,8.52E-05
FR04,2013,feeding_par,0.000383169,2.31E-05
FR04,2013,feeding_oth,-1.28E-05,0.000382958
FR04,2013,tachresist_egg,0.001555479,9.09E-05
FR04,2013,tachresist_coc,-3.33E-05,-0.000987972
FR04,2013,tachresist_hou,-2.98E-08,-5.79E-07
FR04,2013,tachresist_did,0.001377096,0.000413582
FR04,2013,tachresist_non,-0.000679347,0.002453574
FR04,2013,tachaqua_egg,-0.001293955,0.000304945
FR04,2013,tachaqua_larva,0.000344846,0.000221089
FR04,2013,tachaqua_nymph,0.001939979,0.002217735
FR04,2013,tachaqua_adult,-0.000335582,0.002280148
FR04,2015,tachsize_less0.25,9.77E-05,-0.000148428
FR04,2015,tachsize_0.25to0.5,-0.002265383,0.000213906
FR04,2015,tachsize_0.5to1,-0.002283416,-0.000641056
FR04,2015,tachsize_1to2,-0.000516952,-4.15E-05
FR04,2015,tachsize_2to4,-0.001556996,-0.00114824
